user_id,trip_id
conductor_24698,421_13_10
conductor_24699,421_13_20
conductor_24700,421_13_30
conductor_24701,421_13_40
conductor_24702,421_13_50
conductor_24703,421_14_00
conductor_24704,421_14_10
conductor_24705,421_14_20
conductor_24706,421_14_30
conductor_24707,421_14_40
conductor_24708,421_14_50
conductor_24709,421_15_00
conductor_24710,421_15_10
conductor_24711,421_15_20
conductor_24712,421_15_30
conductor_24713,421_15_40
conductor_24714,421_15_50
conductor_24715,421_16_00
conductor_24716,421_16_20
conductor_24717,421_16_30
conductor_24718,421_16_50
conductor_24719,421_17_00
conductor_24720,421_17_10
conductor_24721,421_17_20
conductor_24722,421_17_30
conductor_24723,421_17_40
conductor_24724,421_18_00
conductor_24725,421_18_10
conductor_24726,421_18_30
conductor_24727,421_18_40
conductor_24728,421_18_50
conductor_24729,421_19_00
conductor_24730,421_19_10
conductor_24731,421_19_20
conductor_24732,421_19_30
conductor_24733,421_19_40
conductor_24734,421_19_50
conductor_24735,421_20_00
conductor_24736,421_20_10
conductor_24737,421_20_20
conductor_24738,421_20_30
conductor_24739,421_20_40
conductor_24740,421_21_00
conductor_24741,421_21_10
conductor_24742,422_06_10
conductor_24743,422_06_20
conductor_24744,422_06_30
conductor_24745,422_06_40
conductor_24746,422_06_50
conductor_24747,422_07_00
conductor_24748,422_07_10
conductor_24749,422_07_20
conductor_24750,422_07_30
conductor_24751,422_07_40
conductor_24752,422_07_50
conductor_24753,422_08_00
conductor_24754,422_08_10
conductor_24755,422_08_20
conductor_24756,422_08_30
conductor_24757,422_08_40
conductor_24758,422_09_00
conductor_24759,422_09_10
conductor_24760,422_09_20
conductor_24761,422_09_40
conductor_24762,422_10_10
conductor_24763,422_10_20
conductor_24764,422_10_40
conductor_24765,422_10_50
conductor_24766,422_11_00
conductor_24767,422_11_10
conductor_24768,422_11_20
conductor_24769,422_11_30
conductor_24770,422_11_50
conductor_24771,422_12_00
conductor_24772,422_12_30
conductor_24773,422_12_40
conductor_24774,422_12_50
conductor_24775,422_13_00
conductor_24776,422_13_20
conductor_24777,422_13_30
conductor_24778,422_13_40
conductor_24779,422_13_50
conductor_24780,422_14_00
conductor_24781,422_14_10
conductor_24782,422_14_20
conductor_24783,422_14_30
conductor_24784,422_14_50
conductor_24785,422_15_00
conductor_24786,422_15_10
conductor_24787,422_15_30
conductor_24788,422_15_50
conductor_24789,422_16_00
conductor_24790,422_16_10
conductor_24791,422_16_20
conductor_24792,422_16_30
conductor_24793,422_16_40
conductor_24794,422_16_50
conductor_24795,422_17_20
conductor_24796,422_17_30
conductor_24797,422_17_40
conductor_24798,422_17_50
conductor_24799,422_18_00
conductor_24800,422_18_30
conductor_24801,422_18_40
conductor_24802,422_18_50
conductor_24803,422_19_10
conductor_24804,422_19_20
conductor_24805,422_19_30
conductor_24806,422_20_00
conductor_24807,422_20_40
conductor_24808,422_20_50
conductor_24809,422_21_20
conductor_24810,423_06_00
conductor_24811,423_06_10
conductor_24812,423_06_20
conductor_24813,423_06_30
conductor_24814,423_06_40
conductor_24815,423_06_50
conductor_24816,423_07_00
conductor_24817,423_07_10
conductor_24818,423_07_20
conductor_24819,423_07_30
conductor_24820,423_07_40
conductor_24821,423_07_50
conductor_24822,423_08_00
conductor_24823,423_08_10
conductor_24824,423_08_20
conductor_24825,423_08_30
conductor_24826,423_08_40
conductor_24827,423_09_10
conductor_24828,423_09_20
conductor_24829,423_09_40
conductor_24830,423_10_10
conductor_24831,423_10_20
conductor_24832,423_10_30
conductor_24833,423_10_40
conductor_24834,423_11_00
conductor_24835,423_11_10
conductor_24836,423_11_20
conductor_24837,423_11_30
conductor_24838,423_11_40
conductor_24839,423_11_50
conductor_24840,423_12_00
conductor_24841,423_12_10
conductor_24842,423_12_30
conductor_24843,423_13_20
conductor_24844,423_13_50
conductor_24845,423_14_10
conductor_24846,423_14_20
conductor_24847,423_14_30
conductor_24848,423_14_40
conductor_24849,423_14_50
conductor_24850,423_15_00
conductor_24851,423_15_10
conductor_24852,423_15_20
conductor_24853,423_15_30
conductor_24854,423_15_40
conductor_24855,423_15_50
conductor_24856,423_16_00
conductor_24857,423_16_10
conductor_24858,423_16_20
conductor_24859,423_16_30
conductor_24860,423_16_40
conductor_24861,423_16_50
conductor_24862,423_17_00
conductor_24863,423_17_10
conductor_24864,423_17_30
conductor_24865,423_17_40
conductor_24866,423_17_50
conductor_24867,423_18_00
conductor_24868,423_18_10
conductor_24869,423_18_20
conductor_24870,423_18_30
conductor_24871,423_18_40
conductor_24872,423_18_50
conductor_24873,423_19_00
conductor_24874,423_19_10
conductor_24875,423_19_20
conductor_24876,423_19_30
conductor_24877,423_19_40
conductor_24878,423_19_50
conductor_24879,423_20_00
conductor_24880,423_20_10
conductor_24881,423_20_20
conductor_24882,423_20_30
conductor_24883,423_20_40
conductor_24884,423_21_00
conductor_24885,423_21_10
conductor_24886,423_21_20
conductor_24887,423_21_30
conductor_24888,424_06_20
conductor_24889,424_06_30
conductor_24890,424_06_40
conductor_24891,424_07_00
conductor_24892,424_07_10
conductor_24893,424_07_20
conductor_24894,424_07_40
conductor_24895,424_07_50
conductor_24896,424_08_10
conductor_24897,424_08_20
conductor_24898,424_08_40
conductor_24899,424_09_20
conductor_24900,424_09_30
conductor_24901,424_09_40
conductor_24902,424_09_50
conductor_24903,424_10_00
conductor_24904,424_10_10
conductor_24905,424_10_30
conductor_24906,424_10_40
conductor_24907,424_10_50
conductor_24908,424_11_00
conductor_24909,424_11_10
conductor_24910,424_11_20
conductor_24911,424_11_30
conductor_24912,424_11_40
conductor_24913,424_12_00
conductor_24914,424_12_10
conductor_24915,424_12_30
conductor_24916,424_12_40
conductor_24917,424_12_50
conductor_24918,424_13_00
conductor_24919,424_13_20
conductor_24920,424_13_30
conductor_24921,424_13_40
conductor_24922,424_13_50
conductor_24923,424_14_00
conductor_24924,424_14_10
conductor_24925,424_14_20
conductor_24926,424_14_30
conductor_24927,424_14_40
conductor_24928,424_14_50
conductor_24929,424_15_00
conductor_24930,424_15_10
conductor_24931,424_15_20
conductor_24932,424_15_30
conductor_24933,424_15_40
conductor_24934,424_15_50
conductor_24935,424_16_00
conductor_24936,424_16_10
conductor_24937,424_16_20
conductor_24938,424_16_30
conductor_24939,424_16_40
conductor_24940,424_17_00
conductor_24941,424_17_10
conductor_24942,424_17_20
conductor_24943,424_17_30
conductor_24944,424_17_50
conductor_24945,424_18_00
conductor_24946,424_18_10
conductor_24947,424_18_20
conductor_24948,424_18_30
conductor_24949,424_18_40
conductor_24950,424_18_50
conductor_24951,424_19_00
conductor_24952,424_19_30
conductor_24953,424_19_40
conductor_24954,424_19_50
conductor_24955,424_20_00
conductor_24956,424_20_20
conductor_24957,424_20_30
conductor_24958,424_20_40
conductor_24959,424_20_50
conductor_24960,424_21_00
conductor_24961,424_21_20
conductor_24962,424_21_30
conductor_24963,424_21_40
conductor_24964,424_21_50
conductor_24965,425_07_30
conductor_24966,425_08_20
conductor_24967,425_08_30
conductor_24968,425_08_40
conductor_24969,425_08_50
conductor_24970,425_09_00
conductor_24971,425_09_10
conductor_24972,425_09_20
conductor_24973,425_09_30
conductor_24974,425_09_40
conductor_24975,425_09_50
conductor_24976,425_10_00
conductor_24977,425_10_10
conductor_24978,425_10_20
conductor_24979,425_10_30
conductor_24980,425_10_40
conductor_24981,425_10_50
conductor_24982,425_11_00
conductor_24983,425_11_10
conductor_24984,425_11_20
conductor_24985,425_11_30
conductor_24986,425_11_40
conductor_24987,425_11_50
conductor_24988,425_12_00
conductor_24989,425_12_10
conductor_24990,425_12_20
conductor_24991,425_12_30
conductor_24992,425_12_40
conductor_24993,425_12_50
conductor_24994,425_13_00
conductor_24995,425_13_10
conductor_24996,425_13_20
conductor_24997,425_13_30
conductor_24998,425_13_40
conductor_24999,425_13_50
conductor_25000,425_14_00
conductor_25001,425_14_10
conductor_25002,425_14_20
conductor_25003,425_14_30
conductor_25004,425_14_40
conductor_25005,425_14_50
conductor_25006,425_15_00
conductor_25007,425_15_10
conductor_25008,425_15_20
conductor_25009,425_15_30
conductor_25010,425_16_20
conductor_25011,425_16_30
conductor_25012,425_17_20
conductor_25013,425_17_30
conductor_25014,425_17_40
conductor_25015,425_17_50
conductor_25016,425_18_00
conductor_25017,425_18_10
conductor_25018,425_18_20
conductor_25019,425_18_30
conductor_25020,425_18_40
conductor_25021,425_18_50
conductor_25022,425_19_00
conductor_25023,425_19_10
conductor_25024,425_19_20
conductor_25025,425_19_30
conductor_25026,425_19_40
conductor_25027,425_19_50
conductor_25028,425_20_00
conductor_25029,425_20_10
conductor_25030,425_20_20
conductor_25031,425_20_30
conductor_25032,425_20_40
conductor_25033,425_20_50
conductor_25034,425_21_00
conductor_25035,425_21_10
conductor_25036,425_21_20
conductor_25037,425_21_30
conductor_25038,425_21_40
conductor_25039,425_21_50
conductor_25040,425_22_00
conductor_25041,425_22_10
conductor_25042,426_09_40
conductor_25043,426_09_50
conductor_25044,426_10_10
conductor_25045,426_10_20
conductor_25046,426_10_30
conductor_25047,426_10_40
conductor_25048,426_11_00
conductor_25049,426_11_20
conductor_25050,426_11_30
conductor_25051,426_18_00
conductor_25052,426_18_10
conductor_25053,426_18_30
conductor_25054,426_18_40
conductor_25055,426_18_50
conductor_25056,426_19_10
conductor_25057,426_19_20
conductor_25058,426_21_10
conductor_25059,426_21_20
conductor_25060,427_06_50
conductor_25061,427_07_00
conductor_25062,427_07_10
conductor_25063,427_07_20
conductor_25064,427_07_30
conductor_25065,427_07_40
conductor_25066,427_07_50
conductor_25067,427_08_00
conductor_25068,427_08_10
conductor_25069,427_08_20
conductor_25070,427_08_30
conductor_25071,427_08_40
conductor_25072,427_09_00
conductor_25073,427_09_10
conductor_25074,427_09_20
conductor_25075,427_09_30
conductor_25076,427_09_50
conductor_25077,427_10_20
conductor_25078,427_10_30
conductor_25079,427_10_40
conductor_25080,427_10_50
conductor_25081,427_11_10
conductor_25082,427_11_20
conductor_25083,427_11_30
conductor_25084,427_11_50
conductor_25085,427_12_00
conductor_25086,427_12_10
conductor_25087,427_12_20
conductor_25088,427_12_30
conductor_25089,427_12_40
conductor_25090,427_12_50
conductor_25091,427_13_10
conductor_25092,427_13_20
conductor_25093,427_13_30
conductor_25094,427_13_40
conductor_25095,427_14_20
conductor_25096,427_14_30
conductor_25097,427_14_50
conductor_25098,427_15_00
conductor_25099,427_15_10
conductor_25100,427_15_50
conductor_25101,427_16_00
conductor_25102,427_16_10
conductor_25103,427_16_20
conductor_25104,427_16_30
conductor_25105,427_16_40
conductor_25106,427_17_00
conductor_25107,427_17_10
conductor_25108,427_17_30
conductor_25109,427_17_40
conductor_25110,427_17_50
conductor_25111,427_18_20
conductor_25112,427_18_30
conductor_25113,427_19_00
conductor_25114,427_19_10
conductor_25115,427_19_20
conductor_25116,427_19_30
conductor_25117,427_19_40
conductor_25118,427_19_50
conductor_25119,427_20_00
conductor_25120,427_20_10
conductor_25121,427_20_20
conductor_25122,427_20_30
conductor_25123,427_20_40
conductor_25124,427_20_50
conductor_25125,427_21_00
conductor_25126,427_21_10
conductor_25127,427_21_20
conductor_25128,427_21_30
conductor_25129,427_21_40
conductor_25130,427_21_50
conductor_25131,428_11_50
conductor_25132,428_12_00
conductor_25133,428_12_40
conductor_25134,428_13_00
conductor_25135,428_13_10
conductor_25136,428_13_20
conductor_25137,428_13_30
conductor_25138,428_13_40
conductor_25139,428_14_00
conductor_25140,428_14_10
conductor_25141,428_14_20
conductor_25142,428_14_30
conductor_25143,428_14_40
conductor_25144,428_15_00
conductor_25145,428_15_20
conductor_25146,428_15_30
conductor_25147,428_15_40
conductor_25148,428_15_50
conductor_25149,428_16_00
conductor_25150,428_16_10
conductor_25151,428_16_20
conductor_25152,428_16_40
conductor_25153,428_17_10
conductor_25154,428_17_50
conductor_25155,429_06_00
conductor_25156,429_06_10
conductor_25157,429_06_30
conductor_25158,429_07_00
conductor_25159,429_07_30
conductor_25160,429_07_40
conductor_25161,429_07_50
conductor_25162,429_08_20
conductor_25163,429_08_30
conductor_25164,429_08_50
conductor_25165,429_09_30
conductor_25166,429_09_40
conductor_25167,429_10_20
conductor_25168,429_10_30
conductor_25169,429_10_40
conductor_25170,429_10_50
conductor_25171,429_11_10
conductor_25172,429_11_20
conductor_25173,429_11_30
conductor_25174,429_11_40
conductor_25175,429_11_50
conductor_25176,429_12_10
conductor_25177,429_12_20
conductor_25178,429_12_30
conductor_25179,429_12_50
conductor_25180,429_13_10
conductor_25181,429_13_20
conductor_25182,429_13_30
conductor_25183,429_13_40
conductor_25184,429_13_50
conductor_25185,429_14_20
conductor_25186,429_14_50
conductor_25187,429_15_00
conductor_25188,429_15_10
conductor_25189,429_15_20
conductor_25190,429_15_30
conductor_25191,429_15_40
conductor_25192,429_16_00
conductor_25193,429_16_10
conductor_25194,429_16_20
conductor_25195,429_16_30
conductor_25196,429_16_40
conductor_25197,429_16_50
conductor_25198,429_17_00
conductor_25199,429_17_20
conductor_25200,429_17_30
conductor_25201,429_17_40
conductor_25202,429_17_50
conductor_25203,429_18_00
conductor_25204,429_18_10
conductor_25205,429_18_20
conductor_25206,429_18_30
conductor_25207,429_18_40
conductor_25208,429_18_50
conductor_25209,429_19_00
conductor_25210,429_19_10
conductor_25211,429_19_20
conductor_25212,429_19_30
conductor_25213,429_19_40
conductor_25214,429_19_50
conductor_25215,429_20_00
conductor_25216,429_20_20
conductor_25217,429_20_30
conductor_25218,429_20_40
conductor_25219,429_20_50
conductor_25220,429_21_00
conductor_25221,429_21_10
conductor_25222,429_21_20
conductor_25223,429_21_30
conductor_25224,429_21_40
conductor_25225,42_06_30
conductor_25226,42_07_00
conductor_25227,42_07_20
conductor_25228,42_07_30
conductor_25229,42_07_40
conductor_25230,42_07_50
conductor_25231,42_08_00
conductor_25232,42_08_10
conductor_25233,42_08_20
conductor_25234,42_08_30
conductor_25235,42_09_00
conductor_25236,42_09_10
conductor_25237,42_09_20
conductor_25238,42_09_40
conductor_25239,42_10_10
conductor_25240,42_10_30
conductor_25241,42_11_10
conductor_25242,42_11_20
conductor_25243,42_11_30
conductor_25244,42_11_50
conductor_25245,42_12_10
conductor_25246,42_12_40
conductor_25247,42_12_50
conductor_25248,42_13_40
conductor_25249,42_13_50
conductor_25250,42_14_00
conductor_25251,42_14_20
conductor_25252,42_14_40
conductor_25253,42_14_50
conductor_25254,42_15_10
conductor_25255,42_15_20
conductor_25256,42_15_30
conductor_25257,42_15_50
conductor_25258,42_16_00
conductor_25259,42_16_20
conductor_25260,42_16_40
conductor_25261,42_17_00
conductor_25262,42_17_20
conductor_25263,42_17_30
conductor_25264,42_17_40
conductor_25265,42_17_50
conductor_25266,42_18_00
conductor_25267,42_18_20
conductor_25268,42_18_40
conductor_25269,42_18_50
conductor_25270,42_19_00
conductor_25271,42_19_10
conductor_25272,42_19_30
conductor_25273,42_19_40
conductor_25274,42_20_00
conductor_25275,42_20_10
conductor_25276,430_06_00
conductor_25277,430_06_10
conductor_25278,430_06_20
conductor_25279,430_06_30
conductor_25280,430_06_40
conductor_25281,430_07_00
conductor_25282,430_07_10
conductor_25283,430_07_20
conductor_25284,430_07_30
conductor_25285,430_07_50
conductor_25286,430_08_00
conductor_25287,431_06_00
conductor_25288,431_06_10
conductor_25289,431_06_20
conductor_25290,431_06_30
conductor_25291,431_06_40
conductor_25292,431_06_50
conductor_25293,431_07_00
conductor_25294,431_07_10
conductor_25295,431_07_20
conductor_25296,431_07_30
conductor_25297,431_07_40
conductor_25298,431_07_50
